2024-05-14 20:07:57,963 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Current SDK version is 0.16.5
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Configure stats pid to 3444
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Loading settings from C:\Users\alexs\.config\wandb\settings
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Loading settings from D:\Faculty materials\BACHELORS-THESIS\TSR-CNN3\wandb\settings
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'TSRNet3New', 'entity': 'viorel-alexandraa', 'root_dir': 'D:\\Faculty materials\\BACHELORS-THESIS\\TSR-CNN3', 'sweep_id': '8zpweps3', 'run_id': 'mlhco7qe', 'sweep_param_path': 'D:\\Faculty materials\\BACHELORS-THESIS\\TSR-CNN3\\wandb\\sweep-8zpweps3\\config-mlhco7qe.yaml'}
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'TSR-CNN3\\train.py', 'program_abspath': 'D:\\Faculty materials\\BACHELORS-THESIS\\TSR-CNN3\\train.py', 'program': 'D:\\Faculty materials\\BACHELORS-THESIS\\TSR-CNN3\\train.py'}
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_init.py:_log_setup():527] Logging user logs to D:\Faculty materials\BACHELORS-THESIS\TSR-CNN3\wandb\run-20240514_200757-mlhco7qe\logs\debug.log
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_init.py:_log_setup():528] Logging internal logs to D:\Faculty materials\BACHELORS-THESIS\TSR-CNN3\wandb\run-20240514_200757-mlhco7qe\logs\debug-internal.log
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():567] calling init triggers
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():574] wandb.init called with sweep_config: {'batch_size': 64, 'drop': 0.5, 'epochs': 50, 'f1': 24, 'f2': 32, 'f3': 48, 'fc_layer_size': 512, 'k': 3, 'learning_rate': 0.01}
config: {}
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():617] starting backend
2024-05-14 20:07:57,964 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():621] setting up manager
2024-05-14 20:07:57,971 INFO    Thread-10 (_run_job):3444 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
2024-05-14 20:07:57,975 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():629] backend started and connected
2024-05-14 20:07:57,993 INFO    Thread-10 (_run_job):3444 [wandb_run.py:_config_callback():1347] config_cb None None {'batch_size': 64, 'drop': 0.5, 'epochs': 50, 'f1': 24, 'f2': 32, 'f3': 48, 'fc_layer_size': 512, 'k': 3, 'learning_rate': 0.01}
2024-05-14 20:07:57,994 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():721] updated telemetry
2024-05-14 20:07:58,036 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():754] communicating run to backend with 90.0 second timeout
2024-05-14 20:07:59,216 INFO    Thread-10 (_run_job):3444 [wandb_run.py:_on_init():2344] communicating current version
2024-05-14 20:07:59,457 INFO    Thread-10 (_run_job):3444 [wandb_run.py:_on_init():2353] got version response upgrade_message: "wandb version 0.17.0 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-05-14 20:07:59,457 INFO    Thread-10 (_run_job):3444 [wandb_init.py:init():805] starting run threads in backend
